,experiment_id,question_id,percentage_correct,answer_id,answer_incorrect,programming_experience,hpc_experience,written,comments
407,510790255.920911,T3,0.75,A4,False,beginner,beginner,,
408,510790255.920911,M1,1.0,A1,False,beginner,beginner,,
409,510790255.920911,M1,1.0,A2,False,beginner,beginner,,
410,510790255.920911,M1,1.0,A3,False,beginner,beginner,,
411,510790255.920911,M1,1.0,A4,False,beginner,beginner,,
412,510790255.920911,M2,0.5,A1,True,beginner,beginner,,
413,510790255.920911,M2,0.5,A2,False,beginner,beginner,,
414,510790255.920911,M2,0.5,A3,False,beginner,beginner,,
415,510790255.920911,M2,0.5,A4,True,beginner,beginner,,
416,510790255.920911,M3,0.5,A1,False,beginner,beginner,,
417,510790255.920911,M3,0.5,A2,False,beginner,beginner,,
418,510790255.920911,M3,0.5,A3,True,beginner,beginner,,
419,510790255.920911,M3,0.5,A4,True,beginner,beginner,,
420,510790255.920911,M4,0.75,A1,False,beginner,beginner,,
421,510790255.920911,M4,0.75,A2,False,beginner,beginner,,
422,510790255.920911,M4,0.75,A3,True,beginner,beginner,,
423,510790255.920911,M4,0.75,A4,False,beginner,beginner,,
424,510790255.920911,M6,1.0,A1,False,beginner,beginner,,
425,510790255.920911,M6,1.0,A2,False,beginner,beginner,,
426,510790255.920911,M6,1.0,A3,False,beginner,beginner,,
427,510790255.920911,M6,1.0,A4,False,beginner,beginner,,
428,510790255.920911,M7,0.5,A1,True,beginner,beginner,,
429,510790255.920911,M7,0.5,A2,False,beginner,beginner,,
430,510790255.920911,M7,0.5,A3,False,beginner,beginner,,
431,510790255.920911,M7,0.5,A4,True,beginner,beginner,,
432,510790255.920911,M8,0.75,A1,False,beginner,beginner,,
433,510790255.920911,M8,0.75,A2,False,beginner,beginner,,
434,510790255.920911,M8,0.75,A3,True,beginner,beginner,,
435,510790255.920911,M8,0.75,A4,False,beginner,beginner,,
436,510790255.920911,M9,0.5,A1,True,beginner,beginner,,
437,510790255.920911,M9,0.5,A2,False,beginner,beginner,,
438,510790255.920911,M9,0.5,A3,True,beginner,beginner,,
439,510790255.920911,M9,0.5,A4,False,beginner,beginner,,
440,510790618.225064,T1,0.5,A1,True,none,none,,
441,510790618.225064,T1,0.5,A2,False,none,none,,
442,510790618.225064,T1,0.5,A3,False,none,none,,
443,510790618.225064,T1,0.5,A4,True,none,none,,
444,510790618.225064,T2,0.75,A1,False,none,none,,
445,510790618.225064,T2,0.75,A2,False,none,none,,
446,510790618.225064,T2,0.75,A3,True,none,none,,
447,510790618.225064,T2,0.75,A4,False,none,none,,
448,510790618.225064,T3,0.75,A1,False,none,none,,
449,510790618.225064,T3,0.75,A2,False,none,none,,
450,510790618.225064,T3,0.75,A3,True,none,none,,
451,510790618.225064,T3,0.75,A4,False,none,none,,
452,510790618.225064,M1,0.5,A1,True,none,none,,
453,510790618.225064,M1,0.5,A2,False,none,none,,
454,510790618.225064,M1,0.5,A3,True,none,none,,
455,510790618.225064,M1,0.5,A4,False,none,none,,
456,510790618.225064,M2,0.5,A1,True,none,none,,
457,510790618.225064,M2,0.5,A2,True,none,none,,
458,510790618.225064,M2,0.5,A3,False,none,none,,
459,510790618.225064,M2,0.5,A4,False,none,none,,
460,510790618.225064,M3,0.0,A1,True,none,none,,
461,510790618.225064,M3,0.0,A2,True,none,none,,
462,510790618.225064,M3,0.0,A3,True,none,none,,
463,510790618.225064,M3,0.0,A4,True,none,none,,
464,510790618.225064,M4,0.75,A1,False,none,none,,
465,510790618.225064,M4,0.75,A2,False,none,none,,
466,510790618.225064,M4,0.75,A3,True,none,none,,
467,510790618.225064,M4,0.75,A4,False,none,none,,
468,510790618.225064,M6,1.0,A1,False,none,none,,
469,510790618.225064,M6,1.0,A2,False,none,none,,
470,510790618.225064,M6,1.0,A3,False,none,none,,
471,510790618.225064,M6,1.0,A4,False,none,none,,
472,510790618.225064,M7,0.5,A1,False,none,none,,
473,510790618.225064,M7,0.5,A2,True,none,none,,
474,510790618.225064,M7,0.5,A3,False,none,none,,
475,510790618.225064,M7,0.5,A4,True,none,none,,
476,510790618.225064,M8,0.75,A1,False,none,none,,
477,510790618.225064,M8,0.75,A2,False,none,none,,
478,510790618.225064,M8,0.75,A3,True,none,none,,
479,510790618.225064,M8,0.75,A4,False,none,none,,
480,510790618.225064,M9,1.0,A1,False,none,none,,
481,510790618.225064,M9,1.0,A2,False,none,none,,
482,510790618.225064,M9,1.0,A3,False,none,none,,
483,510790618.225064,M9,1.0,A4,False,none,none,,
484,510790950.009116,T1,1.0,A1,False,advanced,advanced,advanced,
485,510790950.009116,T1,1.0,A2,False,advanced,advanced,advanced,
486,510790950.009116,T1,1.0,A3,False,advanced,advanced,advanced,
487,510790950.009116,T1,1.0,A4,False,advanced,advanced,advanced,
488,510790950.009116,T2,0.75,A1,False,advanced,advanced,advanced,
489,510790950.009116,T2,0.75,A2,False,advanced,advanced,advanced,
490,510790950.009116,T2,0.75,A3,True,advanced,advanced,advanced,
491,510790950.009116,T2,0.75,A4,False,advanced,advanced,advanced,
492,510790950.009116,T3,0.25,A1,True,advanced,advanced,advanced,
493,510790950.009116,T3,0.25,A2,False,advanced,advanced,advanced,
494,510790950.009116,T3,0.25,A3,True,advanced,advanced,advanced,
495,510790950.009116,T3,0.25,A4,True,advanced,advanced,advanced,
496,510790950.009116,M1,1.0,A1,False,advanced,advanced,advanced,
497,510790950.009116,M1,1.0,A2,False,advanced,advanced,advanced,
498,510790950.009116,M1,1.0,A3,False,advanced,advanced,advanced,
499,510790950.009116,M1,1.0,A4,False,advanced,advanced,advanced,
500,510790950.009116,M2,0.5,A1,True,advanced,advanced,advanced,
501,510790950.009116,M2,0.5,A2,False,advanced,advanced,advanced,
502,510790950.009116,M2,0.5,A3,True,advanced,advanced,advanced,
503,510790950.009116,M2,0.5,A4,False,advanced,advanced,advanced,
504,510790950.009116,M3,0.5,A1,False,advanced,advanced,advanced,
505,510790950.009116,M3,0.5,A2,False,advanced,advanced,advanced,
506,510790950.009116,M3,0.5,A3,True,advanced,advanced,advanced,
507,510790950.009116,M3,0.5,A4,True,advanced,advanced,advanced,
508,510790950.009116,M4,0.25,A1,True,advanced,advanced,advanced,
509,510790950.009116,M4,0.25,A2,True,advanced,advanced,advanced,
510,510790950.009116,M4,0.25,A3,True,advanced,advanced,advanced,
511,510790950.009116,M4,0.25,A4,False,advanced,advanced,advanced,
512,510790950.009116,M6,0.5,A1,False,advanced,advanced,advanced,
513,510790950.009116,M6,0.5,A2,True,advanced,advanced,advanced,
514,510790950.009116,M6,0.5,A3,True,advanced,advanced,advanced,
515,510790950.009116,M6,0.5,A4,False,advanced,advanced,advanced,
516,510790950.009116,M7,0.75,A1,False,advanced,advanced,advanced,
517,510790950.009116,M7,0.75,A2,True,advanced,advanced,advanced,
518,510790950.009116,M7,0.75,A3,False,advanced,advanced,advanced,
519,510790950.009116,M7,0.75,A4,False,advanced,advanced,advanced,
520,510790950.009116,M8,0.25,A1,True,advanced,advanced,advanced,
521,510790950.009116,M8,0.25,A2,False,advanced,advanced,advanced,
522,510790950.009116,M8,0.25,A3,True,advanced,advanced,advanced,
523,510790950.009116,M8,0.25,A4,True,advanced,advanced,advanced,
524,510790950.009116,M9,1.0,A1,False,advanced,advanced,advanced,
525,510790950.009116,M9,1.0,A2,False,advanced,advanced,advanced,
526,510790950.009116,M9,1.0,A3,False,advanced,advanced,advanced,
527,510790950.009116,M9,1.0,A4,False,advanced,advanced,advanced,
