,experiment_id,question_id,percentage_correct,answer_id,answer_incorrect,programming_experience,hpc_experience,written,comments
410,510680303.284801,M1,0.75,A3,False,intermediate,beginner,beginner,
411,510680303.284801,M1,0.75,A4,False,intermediate,beginner,beginner,
412,510680303.284801,M2,0.5,A1,False,intermediate,beginner,beginner,
413,510680303.284801,M2,0.5,A2,True,intermediate,beginner,beginner,
414,510680303.284801,M2,0.5,A3,False,intermediate,beginner,beginner,
415,510680303.284801,M2,0.5,A4,True,intermediate,beginner,beginner,
416,510680303.284801,M3,0.5,A1,True,intermediate,beginner,beginner,
417,510680303.284801,M3,0.5,A2,False,intermediate,beginner,beginner,
418,510680303.284801,M3,0.5,A3,False,intermediate,beginner,beginner,
419,510680303.284801,M3,0.5,A4,True,intermediate,beginner,beginner,
420,510680303.284801,M4,0.25,A1,True,intermediate,beginner,beginner,
421,510680303.284801,M4,0.25,A2,True,intermediate,beginner,beginner,
422,510680303.284801,M4,0.25,A3,True,intermediate,beginner,beginner,
423,510680303.284801,M4,0.25,A4,False,intermediate,beginner,beginner,
424,510680303.284801,M6,0.5,A1,False,intermediate,beginner,beginner,
425,510680303.284801,M6,0.5,A2,True,intermediate,beginner,beginner,
426,510680303.284801,M6,0.5,A3,False,intermediate,beginner,beginner,
427,510680303.284801,M6,0.5,A4,True,intermediate,beginner,beginner,
428,510680303.284801,M7,0.5,A1,False,intermediate,beginner,beginner,
429,510680303.284801,M7,0.5,A2,True,intermediate,beginner,beginner,
430,510680303.284801,M7,0.5,A3,False,intermediate,beginner,beginner,
431,510680303.284801,M7,0.5,A4,True,intermediate,beginner,beginner,
432,510680642.345282,T1,1.0,A1,False,advanced,advanced,advanced,
433,510680642.345282,T1,1.0,A2,False,advanced,advanced,advanced,
434,510680642.345282,T1,1.0,A3,False,advanced,advanced,advanced,
435,510680642.345282,T1,1.0,A4,False,advanced,advanced,advanced,
436,510680642.345282,T2,0.75,A1,False,advanced,advanced,advanced,
437,510680642.345282,T2,0.75,A2,False,advanced,advanced,advanced,
438,510680642.345282,T2,0.75,A3,False,advanced,advanced,advanced,
439,510680642.345282,T2,0.75,A4,True,advanced,advanced,advanced,
440,510680642.345282,T3,0.75,A1,True,advanced,advanced,advanced,
441,510680642.345282,T3,0.75,A2,False,advanced,advanced,advanced,
442,510680642.345282,T3,0.75,A3,False,advanced,advanced,advanced,
443,510680642.345282,T3,0.75,A4,False,advanced,advanced,advanced,
444,510680642.345282,M1,1.0,A1,False,advanced,advanced,advanced,
445,510680642.345282,M1,1.0,A2,False,advanced,advanced,advanced,
446,510680642.345282,M1,1.0,A3,False,advanced,advanced,advanced,
447,510680642.345282,M1,1.0,A4,False,advanced,advanced,advanced,
448,510680642.345282,M2,1.0,A1,False,advanced,advanced,advanced,
449,510680642.345282,M2,1.0,A2,False,advanced,advanced,advanced,
450,510680642.345282,M2,1.0,A3,False,advanced,advanced,advanced,
451,510680642.345282,M2,1.0,A4,False,advanced,advanced,advanced,
452,510680642.345282,M3,0.5,A1,True,advanced,advanced,advanced,
453,510680642.345282,M3,0.5,A2,False,advanced,advanced,advanced,
454,510680642.345282,M3,0.5,A3,False,advanced,advanced,advanced,
455,510680642.345282,M3,0.5,A4,True,advanced,advanced,advanced,
456,510680642.345282,M4,0.75,A1,True,advanced,advanced,advanced,
457,510680642.345282,M4,0.75,A2,False,advanced,advanced,advanced,
458,510680642.345282,M4,0.75,A3,False,advanced,advanced,advanced,
459,510680642.345282,M4,0.75,A4,False,advanced,advanced,advanced,
460,510680642.345282,M6,0.5,A1,False,advanced,advanced,advanced,
461,510680642.345282,M6,0.5,A2,True,advanced,advanced,advanced,
462,510680642.345282,M6,0.5,A3,False,advanced,advanced,advanced,
463,510680642.345282,M6,0.5,A4,True,advanced,advanced,advanced,
464,510680642.345282,M7,0.75,A1,False,advanced,advanced,advanced,
465,510680642.345282,M7,0.75,A2,False,advanced,advanced,advanced,
466,510680642.345282,M7,0.75,A3,False,advanced,advanced,advanced,
467,510680642.345282,M7,0.75,A4,True,advanced,advanced,advanced,
468,510681079.587591,T1,1.0,A1,False,none,none,,
469,510681079.587591,T1,1.0,A2,False,none,none,,
470,510681079.587591,T1,1.0,A3,False,none,none,,
471,510681079.587591,T1,1.0,A4,False,none,none,,
472,510681079.587591,T2,0.75,A1,False,none,none,,
473,510681079.587591,T2,0.75,A2,False,none,none,,
474,510681079.587591,T2,0.75,A3,True,none,none,,
475,510681079.587591,T2,0.75,A4,False,none,none,,
476,510681079.587591,T3,0.75,A1,False,none,none,,
477,510681079.587591,T3,0.75,A2,False,none,none,,
478,510681079.587591,T3,0.75,A3,True,none,none,,
479,510681079.587591,T3,0.75,A4,False,none,none,,
480,510681079.587591,M1,1.0,A1,False,none,none,,
481,510681079.587591,M1,1.0,A2,False,none,none,,
482,510681079.587591,M1,1.0,A3,False,none,none,,
483,510681079.587591,M1,1.0,A4,False,none,none,,
484,510681079.587591,M2,1.0,A1,False,none,none,,
485,510681079.587591,M2,1.0,A2,False,none,none,,
486,510681079.587591,M2,1.0,A3,False,none,none,,
487,510681079.587591,M2,1.0,A4,False,none,none,,
488,510681079.587591,M3,0.5,A1,True,none,none,,
489,510681079.587591,M3,0.5,A2,False,none,none,,
490,510681079.587591,M3,0.5,A3,False,none,none,,
491,510681079.587591,M3,0.5,A4,True,none,none,,
492,510681079.587591,M4,0.75,A1,True,none,none,,
493,510681079.587591,M4,0.75,A2,False,none,none,,
494,510681079.587591,M4,0.75,A3,False,none,none,,
495,510681079.587591,M4,0.75,A4,False,none,none,,
496,510681079.587591,M6,1.0,A1,False,none,none,,
497,510681079.587591,M6,1.0,A2,False,none,none,,
498,510681079.587591,M6,1.0,A3,False,none,none,,
499,510681079.587591,M6,1.0,A4,False,none,none,,
500,510681079.587591,M7,0.75,A1,False,none,none,,
501,510681079.587591,M7,0.75,A2,False,none,none,,
502,510681079.587591,M7,0.75,A3,False,none,none,,
503,510681079.587591,M7,0.75,A4,True,none,none,,
504,510681414.514905,T1,0.75,A1,False,beginner,none,,
505,510681414.514905,T1,0.75,A2,True,beginner,none,,
506,510681414.514905,T1,0.75,A3,False,beginner,none,,
507,510681414.514905,T1,0.75,A4,False,beginner,none,,
508,510681414.514905,T2,1.0,A1,False,beginner,none,,
509,510681414.514905,T2,1.0,A2,False,beginner,none,,
510,510681414.514905,T2,1.0,A3,False,beginner,none,,
511,510681414.514905,T2,1.0,A4,False,beginner,none,,
512,510681414.514905,T3,0.75,A1,False,beginner,none,,
513,510681414.514905,T3,0.75,A2,False,beginner,none,,
514,510681414.514905,T3,0.75,A3,True,beginner,none,,
515,510681414.514905,T3,0.75,A4,False,beginner,none,,
516,510681414.514905,M1,0.75,A1,True,beginner,none,,
517,510681414.514905,M1,0.75,A2,False,beginner,none,,
518,510681414.514905,M1,0.75,A3,False,beginner,none,,
519,510681414.514905,M1,0.75,A4,False,beginner,none,,
520,510681414.514905,M2,0.75,A1,False,beginner,none,,
521,510681414.514905,M2,0.75,A2,False,beginner,none,,
522,510681414.514905,M2,0.75,A3,False,beginner,none,,
523,510681414.514905,M2,0.75,A4,True,beginner,none,,
524,510681414.514905,M3,0.5,A1,True,beginner,none,,
525,510681414.514905,M3,0.5,A2,False,beginner,none,,
526,510681414.514905,M3,0.5,A3,True,beginner,none,,
527,510681414.514905,M3,0.5,A4,False,beginner,none,,
528,510681414.514905,M4,1.0,A1,False,beginner,none,,
529,510681414.514905,M4,1.0,A2,False,beginner,none,,
530,510681414.514905,M4,1.0,A3,False,beginner,none,,
531,510681414.514905,M4,1.0,A4,False,beginner,none,,
532,510681414.514905,M6,0.75,A1,False,beginner,none,,
533,510681414.514905,M6,0.75,A2,False,beginner,none,,
534,510681414.514905,M6,0.75,A3,False,beginner,none,,
535,510681414.514905,M6,0.75,A4,True,beginner,none,,
536,510681414.514905,M7,0.5,A1,False,beginner,none,,
537,510681414.514905,M7,0.5,A2,True,beginner,none,,
538,510681414.514905,M7,0.5,A3,False,beginner,none,,
539,510681414.514905,M7,0.5,A4,True,beginner,none,,
540,510681658.089876,T1,1.0,A1,False,advanced,advanced,advanced,
541,510681658.089876,T1,1.0,A2,False,advanced,advanced,advanced,
542,510681658.089876,T1,1.0,A3,False,advanced,advanced,advanced,
543,510681658.089876,T1,1.0,A4,False,advanced,advanced,advanced,
544,510681658.089876,T2,1.0,A1,False,advanced,advanced,advanced,
545,510681658.089876,T2,1.0,A2,False,advanced,advanced,advanced,
546,510681658.089876,T2,1.0,A3,False,advanced,advanced,advanced,
547,510681658.089876,T2,1.0,A4,False,advanced,advanced,advanced,
548,510681658.089876,T3,1.0,A1,False,advanced,advanced,advanced,
549,510681658.089876,T3,1.0,A2,False,advanced,advanced,advanced,
550,510681658.089876,T3,1.0,A3,False,advanced,advanced,advanced,
551,510681658.089876,T3,1.0,A4,False,advanced,advanced,advanced,
552,510681658.089876,M1,1.0,A1,False,advanced,advanced,advanced,
553,510681658.089876,M1,1.0,A2,False,advanced,advanced,advanced,
554,510681658.089876,M1,1.0,A3,False,advanced,advanced,advanced,
555,510681658.089876,M1,1.0,A4,False,advanced,advanced,advanced,
556,510681658.089876,M2,1.0,A1,False,advanced,advanced,advanced,
557,510681658.089876,M2,1.0,A2,False,advanced,advanced,advanced,
558,510681658.089876,M2,1.0,A3,False,advanced,advanced,advanced,
559,510681658.089876,M2,1.0,A4,False,advanced,advanced,advanced,
560,510681658.089876,M3,0.75,A1,False,advanced,advanced,advanced,
561,510681658.089876,M3,0.75,A2,False,advanced,advanced,advanced,
562,510681658.089876,M3,0.75,A3,True,advanced,advanced,advanced,
563,510681658.089876,M3,0.75,A4,False,advanced,advanced,advanced,
564,510681658.089876,M4,0.75,A1,False,advanced,advanced,advanced,
565,510681658.089876,M4,0.75,A2,False,advanced,advanced,advanced,
566,510681658.089876,M4,0.75,A3,True,advanced,advanced,advanced,
567,510681658.089876,M4,0.75,A4,False,advanced,advanced,advanced,
568,510681658.089876,M6,1.0,A1,False,advanced,advanced,advanced,
569,510681658.089876,M6,1.0,A2,False,advanced,advanced,advanced,
570,510681658.089876,M6,1.0,A3,False,advanced,advanced,advanced,
571,510681658.089876,M6,1.0,A4,False,advanced,advanced,advanced,
572,510681658.089876,M7,0.75,A1,False,advanced,advanced,advanced,
573,510681658.089876,M7,0.75,A2,False,advanced,advanced,advanced,
574,510681658.089876,M7,0.75,A3,False,advanced,advanced,advanced,
575,510681658.089876,M7,0.75,A4,True,advanced,advanced,advanced,
576,510684116.4901462,T1,1.0,A1,False,intermediate,advanced,advanced,
577,510684116.4901462,T1,1.0,A2,False,intermediate,advanced,advanced,
578,510684116.4901462,T1,1.0,A3,False,intermediate,advanced,advanced,
579,510684116.4901462,T1,1.0,A4,False,intermediate,advanced,advanced,
580,510684116.4901462,T2,0.75,A1,True,intermediate,advanced,advanced,
581,510684116.4901462,T2,0.75,A2,False,intermediate,advanced,advanced,
582,510684116.4901462,T2,0.75,A3,False,intermediate,advanced,advanced,
583,510684116.4901462,T2,0.75,A4,False,intermediate,advanced,advanced,
584,510684116.4901462,T3,0.5,A1,True,intermediate,advanced,advanced,
585,510684116.4901462,T3,0.5,A2,False,intermediate,advanced,advanced,
586,510684116.4901462,T3,0.5,A3,True,intermediate,advanced,advanced,
587,510684116.4901462,T3,0.5,A4,False,intermediate,advanced,advanced,
588,510684116.4901462,M1,0.75,A1,True,intermediate,advanced,advanced,
589,510684116.4901462,M1,0.75,A2,False,intermediate,advanced,advanced,
590,510684116.4901462,M1,0.75,A3,False,intermediate,advanced,advanced,
591,510684116.4901462,M1,0.75,A4,False,intermediate,advanced,advanced,
592,510684116.4901462,M2,0.75,A1,False,intermediate,advanced,advanced,
593,510684116.4901462,M2,0.75,A2,False,intermediate,advanced,advanced,
594,510684116.4901462,M2,0.75,A3,False,intermediate,advanced,advanced,
595,510684116.4901462,M2,0.75,A4,True,intermediate,advanced,advanced,
596,510684116.4901462,M3,0.25,A1,True,intermediate,advanced,advanced,
597,510684116.4901462,M3,0.25,A2,False,intermediate,advanced,advanced,
598,510684116.4901462,M3,0.25,A3,True,intermediate,advanced,advanced,
599,510684116.4901462,M3,0.25,A4,True,intermediate,advanced,advanced,
600,510684116.4901462,M4,1.0,A1,False,intermediate,advanced,advanced,
601,510684116.4901462,M4,1.0,A2,False,intermediate,advanced,advanced,
602,510684116.4901462,M4,1.0,A3,False,intermediate,advanced,advanced,
603,510684116.4901462,M4,1.0,A4,False,intermediate,advanced,advanced,
604,510684116.4901462,M6,0.75,A1,False,intermediate,advanced,advanced,
605,510684116.4901462,M6,0.75,A2,False,intermediate,advanced,advanced,
606,510684116.4901462,M6,0.75,A3,False,intermediate,advanced,advanced,
607,510684116.4901462,M6,0.75,A4,True,intermediate,advanced,advanced,
608,510684116.4901462,M7,1.0,A1,False,intermediate,advanced,advanced,
609,510684116.4901462,M7,1.0,A2,False,intermediate,advanced,advanced,
610,510684116.4901462,M7,1.0,A3,False,intermediate,advanced,advanced,
611,510684116.4901462,M7,1.0,A4,False,intermediate,advanced,advanced,
612,510696383.908916,T1,1.0,A1,False,intermediate,intermediate,intermediate,
613,510696383.908916,T1,1.0,A2,False,intermediate,intermediate,intermediate,
614,510696383.908916,T1,1.0,A3,False,intermediate,intermediate,intermediate,
615,510696383.908916,T1,1.0,A4,False,intermediate,intermediate,intermediate,
616,510696383.908916,T2,0.75,A1,False,intermediate,intermediate,intermediate,
617,510696383.908916,T2,0.75,A2,True,intermediate,intermediate,intermediate,
618,510696383.908916,T2,0.75,A3,False,intermediate,intermediate,intermediate,
619,510696383.908916,T2,0.75,A4,False,intermediate,intermediate,intermediate,
620,510696383.908916,T3,1.0,A1,False,intermediate,intermediate,intermediate,
621,510696383.908916,T3,1.0,A2,False,intermediate,intermediate,intermediate,
622,510696383.908916,T3,1.0,A3,False,intermediate,intermediate,intermediate,
623,510696383.908916,T3,1.0,A4,False,intermediate,intermediate,intermediate,
624,510696383.908916,M1,0.5,A1,True,intermediate,intermediate,intermediate,
625,510696383.908916,M1,0.5,A2,True,intermediate,intermediate,intermediate,
626,510696383.908916,M1,0.5,A3,False,intermediate,intermediate,intermediate,
627,510696383.908916,M1,0.5,A4,False,intermediate,intermediate,intermediate,
628,510696383.908916,M2,0.75,A1,False,intermediate,intermediate,intermediate,
629,510696383.908916,M2,0.75,A2,False,intermediate,intermediate,intermediate,
630,510696383.908916,M2,0.75,A3,False,intermediate,intermediate,intermediate,
631,510696383.908916,M2,0.75,A4,True,intermediate,intermediate,intermediate,
632,510696383.908916,M3,1.0,A1,False,intermediate,intermediate,intermediate,
633,510696383.908916,M3,1.0,A2,False,intermediate,intermediate,intermediate,
634,510696383.908916,M3,1.0,A3,False,intermediate,intermediate,intermediate,
635,510696383.908916,M3,1.0,A4,False,intermediate,intermediate,intermediate,
636,510696383.908916,M4,1.0,A1,False,intermediate,intermediate,intermediate,
637,510696383.908916,M4,1.0,A2,False,intermediate,intermediate,intermediate,
638,510696383.908916,M4,1.0,A3,False,intermediate,intermediate,intermediate,
639,510696383.908916,M4,1.0,A4,False,intermediate,intermediate,intermediate,
640,510696383.908916,M6,1.0,A1,False,intermediate,intermediate,intermediate,
641,510696383.908916,M6,1.0,A2,False,intermediate,intermediate,intermediate,
642,510696383.908916,M6,1.0,A3,False,intermediate,intermediate,intermediate,
643,510696383.908916,M6,1.0,A4,False,intermediate,intermediate,intermediate,
644,510696383.908916,M7,1.0,A1,False,intermediate,intermediate,intermediate,
645,510696383.908916,M7,1.0,A2,False,intermediate,intermediate,intermediate,
646,510696383.908916,M7,1.0,A3,False,intermediate,intermediate,intermediate,
647,510696383.908916,M7,1.0,A4,False,intermediate,intermediate,intermediate,
648,510702477.7352698,T1,1.0,A1,False,intermediate,none,,
649,510702477.7352698,T1,1.0,A2,False,intermediate,none,,
650,510702477.7352698,T1,1.0,A3,False,intermediate,none,,
651,510702477.7352698,T1,1.0,A4,False,intermediate,none,,
652,510702477.7352698,T2,1.0,A1,False,intermediate,none,,
653,510702477.7352698,T2,1.0,A2,False,intermediate,none,,
654,510702477.7352698,T2,1.0,A3,False,intermediate,none,,
655,510702477.7352698,T2,1.0,A4,False,intermediate,none,,
656,510702477.7352698,T3,1.0,A1,False,intermediate,none,,
657,510702477.7352698,T3,1.0,A2,False,intermediate,none,,
658,510702477.7352698,T3,1.0,A3,False,intermediate,none,,
659,510702477.7352698,T3,1.0,A4,False,intermediate,none,,
660,510702477.7352698,M1,1.0,A1,False,intermediate,none,,
661,510702477.7352698,M1,1.0,A2,False,intermediate,none,,
662,510702477.7352698,M1,1.0,A3,False,intermediate,none,,
663,510702477.7352698,M1,1.0,A4,False,intermediate,none,,
664,510702477.7352698,M2,0.75,A1,False,intermediate,none,,
665,510702477.7352698,M2,0.75,A2,False,intermediate,none,,
666,510702477.7352698,M2,0.75,A3,False,intermediate,none,,
667,510702477.7352698,M2,0.75,A4,True,intermediate,none,,
668,510702477.7352698,M3,0.5,A1,True,intermediate,none,,
669,510702477.7352698,M3,0.5,A2,False,intermediate,none,,
670,510702477.7352698,M3,0.5,A3,True,intermediate,none,,
671,510702477.7352698,M3,0.5,A4,False,intermediate,none,,
672,510702477.7352698,M4,1.0,A1,False,intermediate,none,,
673,510702477.7352698,M4,1.0,A2,False,intermediate,none,,
674,510702477.7352698,M4,1.0,A3,False,intermediate,none,,
675,510702477.7352698,M4,1.0,A4,False,intermediate,none,,
676,510702477.7352698,M6,0.75,A1,False,intermediate,none,,
677,510702477.7352698,M6,0.75,A2,False,intermediate,none,,
678,510702477.7352698,M6,0.75,A3,False,intermediate,none,,
679,510702477.7352698,M6,0.75,A4,True,intermediate,none,,
680,510702477.7352698,M7,0.75,A1,False,intermediate,none,,
681,510702477.7352698,M7,0.75,A2,True,intermediate,none,,
682,510702477.7352698,M7,0.75,A3,False,intermediate,none,,
683,510702477.7352698,M7,0.75,A4,False,intermediate,none,,
684,510703612.648215,T1,1.0,A1,False,advanced,advanced,advanced,
685,510703612.648215,T1,1.0,A2,False,advanced,advanced,advanced,
686,510703612.648215,T1,1.0,A3,False,advanced,advanced,advanced,
687,510703612.648215,T1,1.0,A4,False,advanced,advanced,advanced,
688,510703612.648215,T2,0.75,A1,False,advanced,advanced,advanced,
689,510703612.648215,T2,0.75,A2,True,advanced,advanced,advanced,
690,510703612.648215,T2,0.75,A3,False,advanced,advanced,advanced,
691,510703612.648215,T2,0.75,A4,False,advanced,advanced,advanced,
692,510703612.648215,T3,1.0,A1,False,advanced,advanced,advanced,
693,510703612.648215,T3,1.0,A2,False,advanced,advanced,advanced,
694,510703612.648215,T3,1.0,A3,False,advanced,advanced,advanced,
695,510703612.648215,T3,1.0,A4,False,advanced,advanced,advanced,
696,510703612.648215,M1,1.0,A1,False,advanced,advanced,advanced,
697,510703612.648215,M1,1.0,A2,False,advanced,advanced,advanced,
698,510703612.648215,M1,1.0,A3,False,advanced,advanced,advanced,
699,510703612.648215,M1,1.0,A4,False,advanced,advanced,advanced,
700,510703612.648215,M2,0.75,A1,False,advanced,advanced,advanced,
701,510703612.648215,M2,0.75,A2,False,advanced,advanced,advanced,
702,510703612.648215,M2,0.75,A3,False,advanced,advanced,advanced,
703,510703612.648215,M2,0.75,A4,True,advanced,advanced,advanced,
704,510703612.648215,M3,1.0,A1,False,advanced,advanced,advanced,
705,510703612.648215,M3,1.0,A2,False,advanced,advanced,advanced,
706,510703612.648215,M3,1.0,A3,False,advanced,advanced,advanced,
707,510703612.648215,M3,1.0,A4,False,advanced,advanced,advanced,
708,510703612.648215,M4,1.0,A1,False,advanced,advanced,advanced,
709,510703612.648215,M4,1.0,A2,False,advanced,advanced,advanced,
710,510703612.648215,M4,1.0,A3,False,advanced,advanced,advanced,
711,510703612.648215,M4,1.0,A4,False,advanced,advanced,advanced,
712,510703612.648215,M6,0.75,A1,False,advanced,advanced,advanced,
713,510703612.648215,M6,0.75,A2,False,advanced,advanced,advanced,
714,510703612.648215,M6,0.75,A3,False,advanced,advanced,advanced,
715,510703612.648215,M6,0.75,A4,True,advanced,advanced,advanced,
716,510703612.648215,M7,0.75,A1,False,advanced,advanced,advanced,
717,510703612.648215,M7,0.75,A2,False,advanced,advanced,advanced,
718,510703612.648215,M7,0.75,A3,False,advanced,advanced,advanced,
719,510703612.648215,M7,0.75,A4,True,advanced,advanced,advanced,
720,510621219.605657,T1,1.0,A1,False,none,none,,
721,510621219.605657,T1,1.0,A2,False,none,none,,
722,510621219.605657,T1,1.0,A3,False,none,none,,
723,510621219.605657,T1,1.0,A4,False,none,none,,
724,510621219.605657,T2,0.75,A1,False,none,none,,
725,510621219.605657,T2,0.75,A2,False,none,none,,
726,510621219.605657,T2,0.75,A3,False,none,none,,
727,510621219.605657,T2,0.75,A4,True,none,none,,
728,510621219.605657,T3,0.25,A1,True,none,none,,
729,510621219.605657,T3,0.25,A2,True,none,none,,
730,510621219.605657,T3,0.25,A3,True,none,none,,
731,510621219.605657,T3,0.25,A4,False,none,none,,
732,510621219.605657,M1,0.5,A1,True,none,none,,
733,510621219.605657,M1,0.5,A2,False,none,none,,
734,510621219.605657,M1,0.5,A3,True,none,none,,
735,510621219.605657,M1,0.5,A4,False,none,none,,
736,510621219.605657,M2,0.5,A1,True,none,none,,
737,510621219.605657,M2,0.5,A2,True,none,none,,
738,510621219.605657,M2,0.5,A3,False,none,none,,
739,510621219.605657,M2,0.5,A4,False,none,none,,
740,510621219.605657,M3,0.5,A1,True,none,none,,
741,510621219.605657,M3,0.5,A2,False,none,none,,
742,510621219.605657,M3,0.5,A3,True,none,none,,
743,510621219.605657,M3,0.5,A4,False,none,none,,
744,510621219.605657,M4,0.75,A1,True,none,none,,
745,510621219.605657,M4,0.75,A2,False,none,none,,
746,510621219.605657,M4,0.75,A3,False,none,none,,
747,510621219.605657,M4,0.75,A4,False,none,none,,
748,510621219.605657,M6,1.0,A1,False,none,none,,
749,510621219.605657,M6,1.0,A2,False,none,none,,
750,510621219.605657,M6,1.0,A3,False,none,none,,
751,510621219.605657,M6,1.0,A4,False,none,none,,
752,510621219.605657,M7,0.75,A1,False,none,none,,
753,510621219.605657,M7,0.75,A2,False,none,none,,
754,510621219.605657,M7,0.75,A3,False,none,none,,
755,510621219.605657,M7,0.75,A4,True,none,none,,
756,510621603.364384,T1,1.0,A1,False,intermediate,intermediate,intermediate,
757,510621603.364384,T1,1.0,A2,False,intermediate,intermediate,intermediate,
758,510621603.364384,T1,1.0,A3,False,intermediate,intermediate,intermediate,
759,510621603.364384,T1,1.0,A4,False,intermediate,intermediate,intermediate,
760,510621603.364384,T2,1.0,A1,False,intermediate,intermediate,intermediate,
761,510621603.364384,T2,1.0,A2,False,intermediate,intermediate,intermediate,
762,510621603.364384,T2,1.0,A3,False,intermediate,intermediate,intermediate,
763,510621603.364384,T2,1.0,A4,False,intermediate,intermediate,intermediate,
764,510621603.364384,T3,0.5,A1,False,intermediate,intermediate,intermediate,
765,510621603.364384,T3,0.5,A2,True,intermediate,intermediate,intermediate,
766,510621603.364384,T3,0.5,A3,False,intermediate,intermediate,intermediate,
767,510621603.364384,T3,0.5,A4,True,intermediate,intermediate,intermediate,
768,510621603.364384,M1,0.75,A1,True,intermediate,intermediate,intermediate,
769,510621603.364384,M1,0.75,A2,False,intermediate,intermediate,intermediate,
770,510621603.364384,M1,0.75,A3,False,intermediate,intermediate,intermediate,
771,510621603.364384,M1,0.75,A4,False,intermediate,intermediate,intermediate,
772,510621603.364384,M2,0.5,A1,False,intermediate,intermediate,intermediate,
773,510621603.364384,M2,0.5,A2,True,intermediate,intermediate,intermediate,
774,510621603.364384,M2,0.5,A3,False,intermediate,intermediate,intermediate,
775,510621603.364384,M2,0.5,A4,True,intermediate,intermediate,intermediate,
776,510621603.364384,M3,1.0,A1,False,intermediate,intermediate,intermediate,
777,510621603.364384,M3,1.0,A2,False,intermediate,intermediate,intermediate,
778,510621603.364384,M3,1.0,A3,False,intermediate,intermediate,intermediate,
779,510621603.364384,M3,1.0,A4,False,intermediate,intermediate,intermediate,
780,510621603.364384,M4,0.75,A1,False,intermediate,intermediate,intermediate,
781,510621603.364384,M4,0.75,A2,False,intermediate,intermediate,intermediate,
782,510621603.364384,M4,0.75,A3,False,intermediate,intermediate,intermediate,
783,510621603.364384,M4,0.75,A4,True,intermediate,intermediate,intermediate,
784,510621603.364384,M6,0.75,A1,False,intermediate,intermediate,intermediate,
785,510621603.364384,M6,0.75,A2,False,intermediate,intermediate,intermediate,
786,510621603.364384,M6,0.75,A3,False,intermediate,intermediate,intermediate,
787,510621603.364384,M6,0.75,A4,True,intermediate,intermediate,intermediate,
788,510621603.364384,M7,0.75,A1,False,intermediate,intermediate,intermediate,
789,510621603.364384,M7,0.75,A2,False,intermediate,intermediate,intermediate,
790,510621603.364384,M7,0.75,A3,False,intermediate,intermediate,intermediate,
791,510621603.364384,M7,0.75,A4,True,intermediate,intermediate,intermediate,
792,510622672.152173,T1,1.0,A1,False,advanced,advanced,advanced,
793,510622672.152173,T1,1.0,A2,False,advanced,advanced,advanced,
794,510622672.152173,T1,1.0,A3,False,advanced,advanced,advanced,
795,510622672.152173,T1,1.0,A4,False,advanced,advanced,advanced,
796,510622672.152173,T2,1.0,A1,False,advanced,advanced,advanced,
797,510622672.152173,T2,1.0,A2,False,advanced,advanced,advanced,
798,510622672.152173,T2,1.0,A3,False,advanced,advanced,advanced,
799,510622672.152173,T2,1.0,A4,False,advanced,advanced,advanced,
800,510622672.152173,T3,0.75,A1,True,advanced,advanced,advanced,
801,510622672.152173,T3,0.75,A2,False,advanced,advanced,advanced,
802,510622672.152173,T3,0.75,A3,False,advanced,advanced,advanced,
803,510622672.152173,T3,0.75,A4,False,advanced,advanced,advanced,
804,510622672.152173,M1,0.5,A1,True,advanced,advanced,advanced,
805,510622672.152173,M1,0.5,A2,False,advanced,advanced,advanced,
806,510622672.152173,M1,0.5,A3,True,advanced,advanced,advanced,
807,510622672.152173,M1,0.5,A4,False,advanced,advanced,advanced,
808,510622672.152173,M2,1.0,A1,False,advanced,advanced,advanced,
809,510622672.152173,M2,1.0,A2,False,advanced,advanced,advanced,
810,510622672.152173,M2,1.0,A3,False,advanced,advanced,advanced,
811,510622672.152173,M2,1.0,A4,False,advanced,advanced,advanced,
812,510622672.152173,M3,0.5,A1,True,advanced,advanced,advanced,
813,510622672.152173,M3,0.5,A2,False,advanced,advanced,advanced,
814,510622672.152173,M3,0.5,A3,False,advanced,advanced,advanced,
815,510622672.152173,M3,0.5,A4,True,advanced,advanced,advanced,
816,510622672.152173,M4,0.75,A1,True,advanced,advanced,advanced,
817,510622672.152173,M4,0.75,A2,False,advanced,advanced,advanced,
818,510622672.152173,M4,0.75,A3,False,advanced,advanced,advanced,
819,510622672.152173,M4,0.75,A4,False,advanced,advanced,advanced,
820,510622672.152173,M6,0.75,A1,False,advanced,advanced,advanced,
821,510622672.152173,M6,0.75,A2,False,advanced,advanced,advanced,
822,510622672.152173,M6,0.75,A3,False,advanced,advanced,advanced,
823,510622672.152173,M6,0.75,A4,True,advanced,advanced,advanced,
824,510622672.152173,M7,0.5,A1,True,advanced,advanced,advanced,
825,510622672.152173,M7,0.5,A2,False,advanced,advanced,advanced,
826,510622672.152173,M7,0.5,A3,False,advanced,advanced,advanced,
827,510622672.152173,M7,0.5,A4,True,advanced,advanced,advanced,
828,510623359.139895,T1,0.5,A1,True,beginner,none,,
829,510623359.139895,T1,0.5,A2,False,beginner,none,,
830,510623359.139895,T1,0.5,A3,True,beginner,none,,
831,510623359.139895,T1,0.5,A4,False,beginner,none,,
832,510623359.139895,T2,0.75,A1,False,beginner,none,,
833,510623359.139895,T2,0.75,A2,False,beginner,none,,
834,510623359.139895,T2,0.75,A3,True,beginner,none,,
